381,"In this instance, the measurement tools need to include not only the assessment of whether an event occurred or is at risk for occurring but also effective methods for feeding back information for learning. 5.

_ Accountability_. In today's environment, significant pressure exists to push toward accountability through public reporting and payment for every area in which a potential problem has been identified in health care."
382,"As an aspiration, the committee recognizes that transparency and public reporting are worthy goals for helping patients identify and receive high-quality care. However, current pushes for accountability neglect diagnostic performance, and this is a major limitation of these approaches. The committee's assessment suggests that it would be premature either to adopt an accountability framework or to assume that the traditional accountability frameworks for public reporting and payment will be effective in reducing diagnostic error. A primary focus on intrinsic motivation—unleashing the desire on the part of nearly all health care professionals to do the right thing—may be more effective at improving diagnostic performance than programs focused on public reporting and payment."
383,"Public awareness may also be a key leverage point, but at this point measurement approaches that reveal weak spots in the diagnostic process and identify errors reliably are lacking. For both health care professionals and patients, it is critical to develop measurement approaches that engage all parties in improving diagnostic performance. With this in mind, the following discussion elaborates on three of the purposes of measurement: Establishing the incidence and nature of diagnostic error, determining the causes and risks of diagnostic error, and evaluating interventions. This section summarizes the approaches to measurement that are best matched to each purpose."
384,"All of the data sources and methods that were identified have some limitations for the committee-defined purposes of measurement.

Issues related to assessing the competency of health care professionals are addressed in [Chapter 4](https://www.ncbi.nlm.nih.gov/books/n/nap21794/ch4/); because the committee determined that it is premature to consider diagnostic error from an accountability framework, measurement for the purpose of accountability is not described further in this chapter. ### Establishing the Incidence and Nature of the Problem of Diagnostic Error A number of data sources and methods have been used to understand the incidence and nature of diagnostic error, including postmortem examinations (autopsy), medical record reviews, malpractice claims, health insurance claims, diagnostic testing studies, and patient and clinician surveys, among others ([Berner and Graber, 2008](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000298); [Graber, 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000341); [Singh and Sittig, 2015](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000423))."
385,"Before reviewing each of these approaches, the committee sought to identify or construct a summary, population-based estimate of the frequency with which diagnostic errors occur. Such a number can underscore the importance of the problem and, over time, be used to evaluate whether progress is being made. To arrive at such a number, the committee considered the necessary measurement requirements to establish the incidence and nature of diagnostic errors. First, one would need an estimate of the number of opportunities to make a diagnosis each year (denominator) and the number of times the diagnosis (health problem) is not made in an accurate and timely manner or is not communicated to the patient."
386,"This formulation takes into consideration the fact that during any given year patients may experience multiple health problems for which a diagnosis is required; each represents an opportunity for the health care system to deliver an accurate and timely explanation of that health problem. About one-third of ambulatory visits are for a new health problem ([CDC, 2015](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000314)). The formulation also reflects the fact that the final product (the explanation of the patient's health problem) needs to be free of defects; that is, it needs to meet all elements of a correct diagnosis (accuracy, timeliness, and communication). Perhaps not surprisingly, the available research estimates were not adequate to extrapolate a specific estimate or range of the incidence of diagnostic errors in clinical practice today."
387,"Even less information is available to assess the severity of harm caused by diagnostic errors. Part of the challenge in gathering such data is the variety of settings in which these errors can occur; these settings include hospitals, emergency departments, a variety of outpatient settings (such as primary and specialty care settings and retail clinics), and long-term-care settings (such as nursing homes and rehabilitation centers). A second part of the challenge is the complexity of the diagnostic process itself. Although there are data available to examine diagnostic errors in some of these settings, there are wide gaps and much variability in the amount and quality of information available."
388,"In addition, a number of problems arise when aggregating data across the various research methods (such as postmortem examinations, medical record reviews, and malpractice claims). Each method captures information about different subgroups in the population, different dimensions of the problem, and different insights into the frequency and causes of diagnostic error. Taken together, however, the committee concluded that the evidence suggests that diagnostic errors are a significant and common challenge in health care and that most people will experience at least one diagnostic error in their lifetime. The committee based this observation on its collective assessment of the available evidence describing the epidemiology of diagnostic errors."
389,"In each data source that the committee evaluated, diagnostic errors were a consistent quality and safety challenge. The committee anticipates that its definition of diagnostic error will inform measurement activities. The two components of the definition—(a) accuracy and timeliness and (b) communication—will likely have to be accounted for separately. For example, it is often difficult to determine from a medical record review whether the diagnosis has been communicated to the patient."
390,"Other data sources, such as patient surveys, may be helpful in making this determination. Alternatively, medical record charting practices could be improved to emphasize communication because of its importance in improving diagnosis and subsequent care. Measuring each arm of the definition is also consistent with the committee's approach to identifying failures in the diagnostic process; the committee specifies that each step in the diagnostic process can be evaluated for its susceptibility to failures (see section on determining the causes and risks of diagnostic error). To better understand both the challenges and the opportunities associated with the various measurement methods, the committee examined for each of the data sources (1) the mechanism by which eligible patients were identified for assessment (denominator) and (2) the way that diagnostic errors were identified (numerator)."
391,"The results are summarized in [Table 3-1](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-1/?report=objectonly). In the sections following the table, the committee describes each data source; highlights the features of the data source that enhance or limit its utility for estimating the incidence of diagnostic error; describes the methods that have been used in studies to select cases for review (the denominator); and describes the methods for determining if an error occurred (numerator). Next, a summary of what is known about the incidence of diagnostic errors from studies that use those data sources is offered. Each section ends with a discussion of potential improvements to the methods that use each data source."
392,"[![Image 4: TABLE 3-1. Methods for Estimating the Incidence of Diagnostic Errors.](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-1/?report=thumb)](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-1/?report=objectonly ""TABLE 3-1"")

#### [TABLE 3-1](https://www.ncbi.nlm.nih.gov/books/NBK338594/table/tab_3-1/?report=objectonly)

Methods for Estimating the Incidence of Diagnostic Errors. #### Postmortem Examinations

**Description of the data source** Postmortem examinations, often referred to as autopsies, are highly specialized surgical procedures that are conducted to determine the cause of death or extent of disease. [Hoyert (2011](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000351), p. 1) identifies two primary types of postmortem exams conducted in the United States: (1) “hospital or clinical autopsies, which family or physicians request to clarify cause of death or assess care,” and (2) “medicolegal autopsies, which legal officials order to further investigate the circumstances surrounding a death.” Postmortem exams may vary from an external-only exam to a full external and internal exam, depending on the request."
393,"While this chapter focuses on full-body postmortem exams, [Chapter 6](https://www.ncbi.nlm.nih.gov/books/n/nap21794/ch6/) describes the potential future state of postmortem examinations, which may include more minimally invasive approaches, such as medical imaging, laparoscopy, biopsy, histology, and cytology. **Notes about the data source** Postmortem exams are considered a very strong method for identifying diagnostic errors because of the extensiveness of the examination that is possible ([Graber, 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000341); [Shojania, 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000419)). However, there are some limitations to this data source for the purpose of estimating the incidence of diagnostic error."
394,"Postmortem exams are conducted on people who have died; thus, the results can only provide information about diagnostic errors that led to the patient's death and about other diseases present that had not been previously identified, whether or not they contributed to the patient's death. A very limited number of postmortem exams are performed annually, and postmortem exam rates can also vary geographically and institutionally. Little information is available for characterizing the relationship between those who receive postmortem exams and the potential number of eligible cases, but those who undergo autopsy are more likely to have experienced a diagnostic error and that error is more likely to have contributed to the patient's (premature) death (an example of selection bias) ([Shojania, 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000419))."
395,"**Methods for identifying cases for review (denominator)** The decision about whether an individual patient will receive a postmortem exam is based on requests from clinicians or family members as well as on local criteria set by coroners or medical examiners. With the exception of postmortem examinations done for criminal forensic purposes, family members must consent to having the procedure done. There is no systematic information on the frequency with which the request for an autopsy is refused (which would introduce response bias into results)."
396,"The performance of postmortem exams has declined substantially in the United States in recent decades ([Lundberg, 1998](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000378)). National data on postmortem exams have not been collected since 1994; at that time, fewer than 6 percent of non-forensic deaths underwent a postmortem exam ([Shojania et al., 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000419)). Research studies that have used postmortem exam results have used consecutive series, prespecified criteria (including randomly selected autopsies), or convenience samples ([Shojania, 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000419)). **Methods for determining if an error occurred (numerator)**"
397,"The results of the postmortem exam typically provide a cause of death and a description of the presence and severity of other diseases. These results are compared to another data source, typically medical records or interviews with treating clinicians or family members. Discrepancies between what was found in the postmortem exam and what was known prior to that are the basis for determining the occurrence of a diagnostic error. Such determinations are subject to the reliability and validity of both the postmortem exam findings and the results from the data collected from the original sources."
398,"**What is known** Postmortem examinations have been described as an important method for detecting diagnostic errors ([Berner and Graber, 2008](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000298); [Graber, 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000341)). In their review of postmortem examination data, Shojania and colleagues concluded that “the autopsy continues to detect important errors in clinical diagnosis” ([Shojania et al., 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000419), p. 51)."
399,"On average, 10 percent of postmortem exams were associated with diagnostic errors that might have affected patient outcomes (i.e., Class I errors).[2](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ch03-fn2) They estimated that the prevalence of major errors (i.e., Class I and II errors) related to the principal diagnosis or the cause of death was 25 percent. Some incidental findings found during postmortem exams should not be classified as diagnostic errors; of primary importance is identifying diagnostic errors that contributed to a patient's death (Class I errors).[3](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ch03-fn3) Shojania and colleagues noted that some selection bias is reflected in this estimate because the cases in which there was more uncertainty about the diagnosis were more likely to undergo postmortem exam."
400,"A systematic review of diagnostic errors in the intensive care unit found that 8 percent of postmortem exams identified a Class I error and that 28 percent identified at least one diagnostic error ([Winters et al., 2012](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000448)). According to [Shojania et al. (2003](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000420), p. 2849), the rates of autopsy-identified diagnostic errors have declined over time but remain “sufficiently high that encouraging ongoing use of the autopsy appears warranted.” Based on their findings, they estimated that among the 850,000 individuals who die in U.S. hospitals each year, approximately 8.4 percent (71,400 deaths) have a major diagnosis that remains undetected ([Shojania et al., 2003](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000420))."
401,"**Opportunities for improvement** The committee concluded that postmortem exams play a critical role in understanding the epidemiology of diagnostic errors and that increasing the number of such exams is warranted. In addition, tracking the number of deaths, those eligible and selected for postmortem exams, and the refusal rate among family members would enable the development of better national estimates of diagnostic error incidence. The committee weighed the relative merits of increasing the number of postmortem examinations conducted throughout the United States versus a more targeted approach."
402,"The committee concluded that it would be more efficient to have a limited number of systems who are highly qualified in conducting postmortem exams participate to produce research-quality information about the incidence and nature of diagnostic errors among a representative sample of patient deaths. This approach reflects both financial realities and workforce challenges (i.e., a limited number of pathologists being available and willing to conduct a large number of such exams) (see also [Chapter 6](https://www.ncbi.nlm.nih.gov/books/n/nap21794/ch6/)). The systems that are selected to routinely conduct postmortem exams could also investigate how new, minimally invasive postmortem approaches compare to full-body postmortem exams."
403,"#### Medical Records

**Description of the data source** A medical record is defined as a documented account of a patient's examination and treatment that includes the patient's clinical history and symptoms, physical findings, the results of diagnostic testing, medications, and therapeutic procedures. The medical record can exist in either paper or electronic form. **Notes about the data source** Medical records exist only for patients who have sought care from a clinician, team, or facility."
404,"Although there are some common conventions for structuring medical records (both in paper and electronic formats), much of the content of the record depends on what the clinician chooses to include; thus, there may be variations in the extent to which clinical reasoning is documented (e.g., what alternative diagnoses were considered, the rationale for ordering \[or not ordering\] certain tests, and the way in which the information was collected and integrated). Both regulatory and local rules affect which members of the diagnostic team contribute to the documentation in a medical record and how they contribute. Except in highly integrated systems, patients typically have a separate medical record associated with each clinician or facility from which they have sought care. When patients change their source of care, the information from medical records maintained by the previous clinicians may or may not be incorporated into the new record."
405,"**Methods for identifying cases for review (denominator)* * The most common methods for identifying cases for review are either to draw a random sample of records from a facility (especially hospitals), clinic, or clinician practice or to assemble a criteria-based sample (e.g., a trigger tool). The criteria-based tools typically select events that have been associated with a higher probability of identifying a diagnostic error, such as unplanned readmissions to a hospital, emergency department visits after an outpatient visit, or the failure of a visit to occur after an abnormal test result. Estimates of the incidence of diagnostic errors based on medical records need to account for the probability that an individual is included in the study sample and the likelihood that a visit (or set of visits) requires that a diagnosis be made."
406,"Because these factors likely vary by geography and patient populations, arriving at national estimates from studies done in limited geographic areas is difficult. **Methods for determining if an error occurred (numerator)* * There are two common methods for determining if an error occurred: implicit and explicit. In the implicit method, an expert reviewer, taking into account all of the information that is available in the medical record, determines whether or not an accurate or timely diagnosis was made and, if a defect in the process occurred, the nature of that problem."
407,"In the explicit method, specific criteria are developed and data are abstracted from the medical record to determine whether or not an error occurred. The reliability of implicit and explicit methods for assessing quality of care and patient safety has been studied. Generally, implicit methods have been found to be less reliable than explicit methods ([Hofer et al., 2004](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000349); [Kerr et al., 2007](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000363))."
408,"In the Utah and Colorado Medical Practice Study, which was one of the sources for estimating medical errors in the IOM's _To Err Is Human_ report, the inter-rater reliability (agreement among reviewers) was κ=0.40–0.41 (95 percent confidence interval, 0.30–0.51) for identifying adverse events and κ=0.19–0.24 (95 percent confidence interval, 0.05–0.37) for identifying negligent adverse events ([Thomas et al., 2002](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000437)). These rates are considered moderate to poor ([Landis and Koch, 1977](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000372)). The reliabilities for the Harvard Medical Practice Study were in the same range ([Brennan et al., 1991](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000304))."
409,"[Zwaan et al. (2010)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000452) reported a reliability of κ=0.25 (95 percent confidence interval, 0.05–0.45) (fair) for identifying adverse events and of κ=0.40 (95 percent confidence interval, 0.07–0.73) (moderate) for whether the event was preventable. Reliability in turn can affect the event rate that is reported. By contrast, the inter-rater reliability for explicit review of records for quality studies has been reported at approximately 0.80 ([McGlynn et al., 2003](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000383))."
410,"**What is known** Two studies based on medical record reviews reported in the literature in the 1990s and early 2000s estimated that diagnostic errors account for 7 and 17 percent of adverse events in hospitalized patients, respectively. In the Harvard Medical Practice Study of more than 30,000 patient records, diagnostic errors were identified in 17 percent of the adverse events ([Leape et al., 1991](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000373)). A review of 15,000 records from Colorado and Utah found that diagnostic errors constituted 6.9 percent of adverse events ([Thomas et al., 2000](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000436))."
411,"More recently, Zwaan and colleagues conducted a retrospective patient record review to assess the occurrence of diagnostic adverse events (harm associated with a diagnostic error) within hospitals in the Netherlands ([Zwaan et al., 2010](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000452)). Those researchers found that diagnostic adverse events occurred in 0.4 percent of all hospital admissions and that diagnostic adverse events accounted for 6.4 percent of all adverse events. The researchers had reviewers classify the causes of diagnostic adverse events by human, organizational, technical, patient-related, and other factors ([Zwaan et al., 2010](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000452)). They further divided the “human” category into knowledge-based, rule-based, skill-based, or other (such as violations or failures by deliberate deviations from rules or procedures)."
412,"They found that human failures were the main cause of diagnostic adverse events—96.3 percent of these events had a human cause.[4](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ch03-fn4) However, organizational and patient-related factors were present in 25.0 percent and 30.0 percent of diagnostic adverse events, respectively. The researchers found that the primary causes of diagnostic adverse events were knowledge-based failures (physicians did not have sufficient knowledge or applied their knowledge incorrectly) and information transfer failures (physicians did not receive the most current updates about a patient). In another study by [Zwaan and colleagues (2012)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000453), rather than focusing exclusively on adverse events, the researchers had four internists review 247 patient medical records for patients with dyspnea (shortness of breath) symptoms."
413,"The reviewers used a questionnaire to identify failures in diagnostic reasoning, diagnostic errors, and harm. They found that failures in diagnostic reasoning occurred in 66 percent of the cases, that diagnostic errors occurred in 13.8 percent of all cases, and that the patient was harmed in 11.3 percent of cases. Although cases with diagnostic errors and patient harm had more failures in diagnostic reasoning, in 4 percent of the cases diagnostic errors occurred in the absence of diagnostic reasoning failures. [Singh et al."
414,"(2014)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000430) estimated the frequency of diagnostic error in the outpatient setting using data from three prior studies ([Murphy et al., 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000388); [Singh et al., 2010a](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000425), [2012a](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000427)). Two of the studies used “triggered” electronic queries to identify suspected cases of diagnostic error. In one study these triggers identified medical records in which a patient had a primary care visit followed by an unplanned hospitalization or unscheduled follow-up appointment, while the other study looked for a lack of follow-up for abnormal colorectal cancer findings."
415,"The third study examined consecutive cases of lung cancer. Physicians reviewed medical records to determine if there was a diagnostic error (defined as a missed opportunity to make or pursue the correct diagnosis when adequate data were available at the index \[i.e., first\] visit) ([Singh, 2012a](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000427)). The combined estimate of diagnostic error based on these three datasets was about 5 percent. Extrapolating to the entire U.S. population, [Singh et al."
416,"(2014)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000430) estimated that approximately 12 million adults (or 1 in 20 adults) experience a diagnostic error each year; the researchers suggested that about half of these errors could be potentially harmful. Due to the definition of diagnostic error that Singh and colleagues employed, they asserted—as have other researchers—that this number may be a conservative estimate of the rate of outpatient diagnostic errors ([Aleccia, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000292)). **Opportunities for improvement** Medical records will continue to be an important source of data for assessing diagnostic errors. The advent of electronic forms that make some methods more cost-efficient, combined with mechanisms such as health information exchanges that may make it easier to assemble the entire patient diagnostic episode, may enhance the use of these methods."
417,"Developing a standard method that could be applied to a random sample of records (either nationally or in prespecified settings) would enhance opportunities to learn about both the incidence and the variation in the likelihood of patients experiencing a diagnostic error. Greater attention to the reliability with which the method is applied, particularly through the use of explicit rather than implicit methods, would also enhance the scientific strength of these studies. #### Medical Malpractice Claims

**Description of the data source** Medical malpractice claims are defined as the electronic and paper databases maintained by professional liability insurers on claims that have been filed by patients or their families seeking compensation for alleged medical errors, including diagnostic errors; the information in support of the claims (medical records, depositions, other reports); and the final determination, whether achieved through a settlement or a court ruling. In addition to files maintained by insurers, the Health Resources and Services Administration, an agency within the Department of Health and Human Services (HHS), maintains the National Practitioner Data Bank (NPDB)."
418,"The NPDB is a repository of clinician names, affiliations, and malpractice payments that have been made. It serves primarily as a system to facilitate comprehensive review of the credentials of clinicians, health care entities, providers, and suppliers, but it has been used for research as well. Many states also require claim reporting for purposes of maintaining a state-level database of paid claim information. **Notes about the data source**"
419,"For a diagnostic error to be included in malpractice claims datasets, a patient must have filed a claim, which is a relatively rare event ([Localio et al., 1991](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000376)), and is more likely if the patient has experienced significant harm or if negligence is a factor. For example, one study using data from the Harvard Medical Practice Study estimated that the probability of negligent injury was 0.43 percent and that the probability of nonnegligent injury was 0.80 percent ([Adams and Garber, 2007](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000287)). Furthermore, the probability that a claim would be filed was 3.6 percent if a negligent injury occurred and 3.2 percent if a nonnegligent injury occurred. The probability that a claim would be paid was 91 percent for negligent injury claims and 21 percent for nonnegligent injury claims."
420,"Thus, malpractice claims data provide a small window into the problem of diagnostic errors and are biased toward more serious diagnostic errors. For diagnosis-related claims, an average of 5 years elapses between the incident and the settlement of the claim ([Tehrani et al., 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000435)). The validity of claims is uncertain; some claims will be filed and closed when no error occurred. Many, if not most, errors do not lead to malpractice claims."
421,Cases may also be dismissed even when a true diagnostic error occurred. **Methods for identifying cases for review (denominator)** Studies of diagnostic error using malpractice claims data use all malpractice claims (any allegation) as the denominator. **Methods for determining if an error occurred (numerator)* *
422,"In malpractice claims, the allegation in the claim is the basis for a determination; multiple allegations can be associated with a single claim. A number of studies have assessed the validity of malpractice claims ([Localio et al., 1991](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000376); [Studdert et al., 2000](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000432), [2006](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000434)). Generally speaking, studies use only closed claims, that is, those for which the insurer has determined that no further legal action will be taken (claims may be closed due to settlement, verdict, dismissal, abandonment, or other reasons)."
423,"Data from CRICO's Comparative Benchmarking System indicate that 63 percent of closed diagnosis-related cases were withdrawn, denied, or dismissed with no indemnity payment ([CRICO, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000318)). **What is known** [Tehrani et al. (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000435) analyzed 25 years of closed medical malpractice claims from the National Practitioner Data Bank in order to characterize the frequency, patient outcomes, and economic consequences of diagnostic errors."
424,"The researchers found that diagnostic errors were the leading type of paid malpractice claims (28.6 percent) and were responsible for the highest proportion of total payments (35.2 percent) ([Tehrani et al., 2013](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000435)). Diagnostic errors were almost twice as likely to be associated with patient death as other allegation categories (such as treatment, surgery, medication, or obstetrics claims). Almost 70 percent of diagnostic error claims were from the outpatient setting, but inpatient diagnostic error claims were more likely to be associated with patient death. The researchers estimated that the 2011 inflation-adjusted mean and median per claim payout for diagnostic error were $386,849 and $213,250, respectively."
425,"[Schiff and colleagues (2013)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000415) reviewed closed primary care malpractice claims in Massachusetts from 2005 to 2009. During that 5-year period, 551 medical malpractice claims were from primary care practices. More than 70 percent of the allegations were related to diagnosis. The diagnoses most often appearing in these claims were cancer, heart diseases, blood vessel diseases, infections, and stroke."
426,"CRICO has conducted comprehensive analyses of its claim files and associated medical records for diagnostic errors ([CRICO, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000318); [Siegal, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000421)). CRICO's database represents about 30 percent of the NPDB and includes around 400 hospitals and health care entities and 165,000 physicians. In CRICO's analysis of data from 2008 to 2012 (including more than 4,500 cases and more than $1 billion total incurred losses), the organization reported that diagnosis-related claims represented 20 percent of cases by volume and 27 percent of indemnity payments."
427,"It found that diagnostic errors are more common in the ambulatory care setting than in the inpatient or emergency department setting (56 percent versus 28 percent and 16 percent, respectively). Within the inpatient setting, the top diagnoses represented in closed malpractice claims included myocardial infarction (MI) and cardiac events, complications of care (failure to rescue), and infections/sepsis ([Siegal, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000421)). In the ambulatory care setting, cancer, cardiac care (including MI), and injury (orthopedic, head, and spine) represented the top diagnoses in paid claims. CRICO found that cancer represented almost one-third of all the diagnosis-related medical malpractice claims."
428,"The Doctors Company, another large national medical liability insurer, compiled information from its 2007–2013 claims database for the committee. In its analysis of diagnosis-related claims, The Doctors Company included information from 10 medical specialties (internal medicine, family medicine, obstetrics, cardiology, gynecology, general surgery, emergency medicine, orthopedics, pediatrics, and hospital medicine). For the 10 specialties, diagnosis-related claims constituted between 9 percent (obstetrics) and 61 percent (pediatrics) of total claims. The analysis included the top five diagnoses associated with each specialty's malpractice claims."
429,"That analysis indicated that more than half of the diagnoses appeared within multiple specialties and generally were for commonly encountered diseases (such as acute MI, acute cerebral vascular accident, cancer, and appendicitis) ([Troxel, 2014](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000439)). **Opportunities for improvement** For malpractice claims to be useful for estimating the incidence of diagnostic error, it will be necessary to develop a better understanding of the underlying prevalence of diagnostic error as well as of the probability that a claim will be filed if an error has occurred and the likelihood that a filed claim will be settled."
430,"This will require significant research activity, and such research would have to explore variations by geography, specialty, type of error, and other factors. Databases from malpractice insurers contain much more clinical detail than the NPDB and are likely to be more useful in describing patterns of diagnostic errors, such as the steps in the diagnostic process that present the highest risk for different diagnoses. CRICO's benchmarking studies demonstrate the utility of these data for understanding where in the diagnostic process errors are most likely to occur and what factors contributed to the error. This can be useful for designing both monitoring and improvement programs."
431,"#### Health Insurance Claims

**Description of the data source** The data source consists of electronic databases maintained by health insurance companies that contain the details of bills submitted by health care professionals and organizations for payment of services delivered. Both public (e.g., Medicare, Medicaid) and private (e.g., Aetna, Blue Cross, United Healthcare) entities maintain such databases on the individuals with whom they have a contractual arrangement to provide payment. Typically, health care professionals and organizations bill multiple insurers for services."
432,"**Notes about the data source** For information to be present in the database, a patient has to have used a service, a claim must have been filed, the service must have been covered, and (usually) payment must have been made. Claims are based on structured coding systems (ICD-9/10, CPT-IV, NDC, DRG) and do not generally include clinical details (e.g., results of history and physical examinations, diagnostic testing results) except as categorical codes. Because data are available electronically and represent the universe of claims filed for any insurer, the probability that a patient or episode of care has been selected for analysis can be calculated."
433,"Because health care professionals and organizations bill multiple insurance companies, each of which has different rules, it can be difficult to understand the health care professionals' and organizations' overall practices with data from a single source. **Methods for identifying cases for review (denominator)** Although a random sample of claims or groups of claims could be selected, it is more common to focus studies on those with patterns of care consistent with the possibility that a diagnostic error occurred. **Methods for determining if an error occurred (numerator)*"
434,"* Frequently, an algorithm is developed to determine when an error likely occurred, such as cases in which there is no evidence that a diagnostic test was done prior to a new diagnosis being made (e.g., breast cancer diagnosis in the absence of a screening mammogram). Health insurance claims data may be linked to other data sources (e.g., National Death Index, diagnostic testing results, medical records) to make a determination that an error occurred. **What is known** Within the quality and safety field, improvements in the measurement of both process and outcome measures of quality have been made possible by the expanding use of health information technology (health IT) and health insurance claims databases over the past several decades."
435,"For example, health insurance claims databases linked to validated federal death registries have made possible the measurement of 30-day mortality for acute MI, heart failure, and pneumonia, all of which are considered as outcome measures of quality. Similar databases provide the backbone for measuring process quality measures (such as 30-day rehospitalizations, appropriate assessment of left ventricular function in patients with congestive heart failure, and retinopathy screening among patients with diabetes). There are a few examples of the use of these data for investigating diagnostic error. [Newman-Toker and colleagues (2014)](https://www.ncbi.nlm.nih.gov/books/NBK338594/#ref_000394) identified patients who were admitted to the hospital with a diagnosis of stroke who in the previous 30 days had been treated and released from an emergency department for symptoms consistent with a stroke."
436,"They found that 12.7 percent of stroke admissions reflected potential missed stroke diagnoses and 1.2 percent reflected probable missed diagnoses. These rates suggest that 15,000 to 165,000 stroke diagnoses are missed annually in the United States, with a higher risk for missed diagnoses among younger, female, and white patients. The researchers note that their estimates of diagnostic error are inferred rather than confirmed because of the lack of clinical detail in health insurance claims. **Opportunities for improvement** Health insurance claims databases maintained by the Centers for Medicare & Medicaid Services (CMS) and by commercial insurers offer the possibility of measuring certain types of diagnostic errors, identifying their downstream clinical consequences and costs, and understanding the system-level, health care professional–level, and patient-level factors that are associated with these errors."
437,"For example, analyses of claims data could be used in “look back” studies to identify the frequency with which acute coronary syndrome is misdiagnosed. Specifically, for those enrollees who are ultimately diagnosed with acute coronary syndrome, analysts could explore how frequently these beneficiaries were seen by health care professionals in the week prior to ultimate diagnosis (either in outpatient, emergency department, or hospital settings), the incorrect diagnoses that were made, and the factors associated with the diagnostic error. For instance, this epidemiologic approach using large administrative databases would make it possible to determine whether the diagnostic error occurs more frequently in specific hospitals, among specific types of clinicians or practice settings, or during particular days of the week when staffing is low or the volume of patients treated is unexpectedly high. The strength of this approach to understanding the epidemiology of diagnostic error is its ability to provide national estimates of diagnostic error rates across a vast array of conditions; to understand how these diagnostic error rates vary across geography and specific settings of care; to study the impact of specific care delivery models on diagnostic error rates (e.g., do accountable care organizations lower diagnostic errors?); and to update measurements as quickly as the administrative data are themselves collected."
438,"The main critique of this approach concerns the validity of the findings because of the limited availability of the clinical data necessary to confirm a diagnosis. Thus, this data source may be most useful in combination with other sources. #### Diagnostic Testing (Anatomic and Clinical Pathology) **Description of the data source**"
